OMRÅDE;KØN;ALDER;CIVILSTAND;TID;INDHOLD
Fredensborg;I alt;21 år;Fraskilt;2020K1;1
Fredensborg;I alt;22 år;Fraskilt;2008K1;0
Fredensborg;I alt;22 år;Fraskilt;2020K1;0
Fredensborg;I alt;23 år;Fraskilt;2008K1;1
Fredensborg;I alt;23 år;Fraskilt;2020K1;0
Fredensborg;I alt;24 år;Fraskilt;2008K1;0
Fredensborg;I alt;24 år;Fraskilt;2020K1;0
Fredensborg;I alt;25 år;Fraskilt;2008K1;0
Fredensborg;I alt;25 år;Fraskilt;2020K1;1
Fredensborg;I alt;26 år;Fraskilt;2008K1;3
Fredensborg;I alt;26 år;Fraskilt;2020K1;5
Fredensborg;I alt;27 år;Fraskilt;2008K1;5
Fredensborg;I alt;27 år;Fraskilt;2020K1;9
Fredensborg;I alt;28 år;Fraskilt;2008K1;8
Fredensborg;I alt;28 år;Fraskilt;2020K1;3
Fredensborg;I alt;29 år;Fraskilt;2008K1;9
Fredensborg;I alt;29 år;Fraskilt;2020K1;5
Fredensborg;I alt;30 år;Fraskilt;2008K1;12
Fredensborg;I alt;30 år;Fraskilt;2020K1;12
Fredensborg;I alt;31 år;Fraskilt;2008K1;20
Fredensborg;I alt;31 år;Fraskilt;2020K1;12
Fredensborg;I alt;32 år;Fraskilt;2008K1;17
Fredensborg;I alt;32 år;Fraskilt;2020K1;16
Fredensborg;I alt;33 år;Fraskilt;2008K1;20
Fredensborg;I alt;33 år;Fraskilt;2020K1;23
Fredensborg;I alt;34 år;Fraskilt;2008K1;35
Fredensborg;I alt;34 år;Fraskilt;2020K1;24
Fredensborg;I alt;35 år;Fraskilt;2008K1;25
Fredensborg;I alt;35 år;Fraskilt;2020K1;18
Fredensborg;I alt;36 år;Fraskilt;2008K1;42
Fredensborg;I alt;36 år;Fraskilt;2020K1;26
Fredensborg;I alt;37 år;Fraskilt;2008K1;48
Fredensborg;I alt;37 år;Fraskilt;2020K1;31
Fredensborg;I alt;38 år;Fraskilt;2008K1;58
Fredensborg;I alt;38 år;Fraskilt;2020K1;38
Fredensborg;I alt;39 år;Fraskilt;2008K1;63
Fredensborg;I alt;39 år;Fraskilt;2020K1;30
Fredensborg;I alt;40 år;Fraskilt;2008K1;69
Fredensborg;I alt;40 år;Fraskilt;2020K1;45
Fredensborg;I alt;41 år;Fraskilt;2008K1;77
Fredensborg;I alt;41 år;Fraskilt;2020K1;50
Fredensborg;I alt;42 år;Fraskilt;2008K1;81
Fredensborg;I alt;42 år;Fraskilt;2020K1;65
Fredensborg;I alt;43 år;Fraskilt;2008K1;96
Fredensborg;I alt;43 år;Fraskilt;2020K1;65
Fredensborg;I alt;44 år;Fraskilt;2008K1;72
Fredensborg;I alt;44 år;Fraskilt;2020K1;82
Fredensborg;I alt;45 år;Fraskilt;2008K1;89
Fredensborg;I alt;45 år;Fraskilt;2020K1;76
Fredensborg;I alt;46 år;Fraskilt;2008K1;96
Fredensborg;I alt;46 år;Fraskilt;2020K1;122
Fredensborg;I alt;47 år;Fraskilt;2008K1;79
Fredensborg;I alt;47 år;Fraskilt;2020K1;95
Fredensborg;I alt;48 år;Fraskilt;2008K1;81
Fredensborg;I alt;48 år;Fraskilt;2020K1;91
Fredensborg;I alt;49 år;Fraskilt;2008K1;97
Fredensborg;I alt;49 år;Fraskilt;2020K1;118
Fredensborg;I alt;50 år;Fraskilt;2008K1;91
Fredensborg;I alt;50 år;Fraskilt;2020K1;114
Fredensborg;I alt;51 år;Fraskilt;2008K1;92
Fredensborg;I alt;51 år;Fraskilt;2020K1;126
Fredensborg;I alt;52 år;Fraskilt;2008K1;77
Fredensborg;I alt;52 år;Fraskilt;2020K1;123
Fredensborg;I alt;53 år;Fraskilt;2008K1;82
Fredensborg;I alt;53 år;Fraskilt;2020K1;135
Fredensborg;I alt;54 år;Fraskilt;2008K1;103
Fredensborg;I alt;54 år;Fraskilt;2020K1;122
Fredensborg;I alt;55 år;Fraskilt;2008K1;113
Fredensborg;I alt;55 år;Fraskilt;2020K1;121
Fredensborg;I alt;56 år;Fraskilt;2008K1;81
Fredensborg;I alt;56 år;Fraskilt;2020K1;112
Fredensborg;I alt;57 år;Fraskilt;2008K1;100
Fredensborg;I alt;57 år;Fraskilt;2020K1;128
Fredensborg;I alt;58 år;Fraskilt;2008K1;110
Fredensborg;I alt;58 år;Fraskilt;2020K1;110
Fredensborg;I alt;59 år;Fraskilt;2008K1;116
Fredensborg;I alt;59 år;Fraskilt;2020K1;126
Fredensborg;I alt;60 år;Fraskilt;2008K1;117
Fredensborg;I alt;60 år;Fraskilt;2020K1;95
Fredensborg;I alt;61 år;Fraskilt;2008K1;122
Fredensborg;I alt;61 år;Fraskilt;2020K1;94
Fredensborg;I alt;62 år;Fraskilt;2008K1;112
Fredensborg;I alt;62 år;Fraskilt;2020K1;115
Fredensborg;I alt;63 år;Fraskilt;2008K1;97
Fredensborg;I alt;63 år;Fraskilt;2020K1;71
Fredensborg;I alt;64 år;Fraskilt;2008K1;98
Fredensborg;I alt;64 år;Fraskilt;2020K1;90
Fredensborg;I alt;65 år;Fraskilt;2008K1;90
Fredensborg;I alt;65 år;Fraskilt;2020K1;96
Fredensborg;I alt;66 år;Fraskilt;2008K1;83
Fredensborg;I alt;66 år;Fraskilt;2020K1;95
Fredensborg;I alt;67 år;Fraskilt;2008K1;71
Fredensborg;I alt;67 år;Fraskilt;2020K1;92
Fredensborg;I alt;68 år;Fraskilt;2008K1;58
Fredensborg;I alt;68 år;Fraskilt;2020K1;70
Fredensborg;I alt;69 år;Fraskilt;2008K1;48
Fredensborg;I alt;69 år;Fraskilt;2020K1;70
Fredensborg;I alt;70 år;Fraskilt;2008K1;55
Fredensborg;I alt;70 år;Fraskilt;2020K1;78
Fredensborg;I alt;71 år;Fraskilt;2008K1;47
Fredensborg;I alt;71 år;Fraskilt;2020K1;97
Fredensborg;I alt;72 år;Fraskilt;2008K1;34
Fredensborg;I alt;72 år;Fraskilt;2020K1;99
Fredensborg;I alt;73 år;Fraskilt;2008K1;33
Fredensborg;I alt;73 år;Fraskilt;2020K1;95
Fredensborg;I alt;74 år;Fraskilt;2008K1;35
Fredensborg;I alt;74 år;Fraskilt;2020K1;91
Fredensborg;I alt;75 år;Fraskilt;2008K1;35
Fredensborg;I alt;75 år;Fraskilt;2020K1;73
Fredensborg;I alt;76 år;Fraskilt;2008K1;24
Fredensborg;I alt;76 år;Fraskilt;2020K1;72
Fredensborg;I alt;77 år;Fraskilt;2008K1;20
Fredensborg;I alt;77 år;Fraskilt;2020K1;51
Fredensborg;I alt;78 år;Fraskilt;2008K1;21
Fredensborg;I alt;78 år;Fraskilt;2020K1;61
Fredensborg;I alt;79 år;Fraskilt;2008K1;22
Fredensborg;I alt;79 år;Fraskilt;2020K1;47
Fredensborg;I alt;80 år;Fraskilt;2008K1;22
Fredensborg;I alt;80 år;Fraskilt;2020K1;41
Fredensborg;I alt;81 år;Fraskilt;2008K1;20
Fredensborg;I alt;81 år;Fraskilt;2020K1;33
Fredensborg;I alt;82 år;Fraskilt;2008K1;20
Fredensborg;I alt;82 år;Fraskilt;2020K1;24
Fredensborg;I alt;83 år;Fraskilt;2008K1;20
Fredensborg;I alt;83 år;Fraskilt;2020K1;25
Fredensborg;I alt;84 år;Fraskilt;2008K1;12
Fredensborg;I alt;84 år;Fraskilt;2020K1;17
Fredensborg;I alt;85 år;Fraskilt;2008K1;8
Fredensborg;I alt;85 år;Fraskilt;2020K1;16
Fredensborg;I alt;86 år;Fraskilt;2008K1;9
Fredensborg;I alt;86 år;Fraskilt;2020K1;19
Fredensborg;I alt;87 år;Fraskilt;2008K1;8
Fredensborg;I alt;87 år;Fraskilt;2020K1;21
Fredensborg;I alt;88 år;Fraskilt;2008K1;4
Fredensborg;I alt;88 år;Fraskilt;2020K1;7
Fredensborg;I alt;89 år;Fraskilt;2008K1;1
Fredensborg;I alt;89 år;Fraskilt;2020K1;11
Fredensborg;I alt;90 år;Fraskilt;2008K1;2
Fredensborg;I alt;90 år;Fraskilt;2020K1;10
Fredensborg;I alt;91 år;Fraskilt;2008K1;0
Fredensborg;I alt;91 år;Fraskilt;2020K1;7
Fredensborg;I alt;92 år;Fraskilt;2008K1;2
Fredensborg;I alt;92 år;Fraskilt;2020K1;6
Fredensborg;I alt;93 år;Fraskilt;2008K1;5
Fredensborg;I alt;93 år;Fraskilt;2020K1;3
Fredensborg;I alt;94 år;Fraskilt;2008K1;0
Fredensborg;I alt;94 år;Fraskilt;2020K1;2
Fredensborg;I alt;95 år;Fraskilt;2008K1;3
Fredensborg;I alt;95 år;Fraskilt;2020K1;3
Fredensborg;I alt;96 år;Fraskilt;2008K1;0
Fredensborg;I alt;96 år;Fraskilt;2020K1;3
Fredensborg;I alt;97 år;Fraskilt;2008K1;0
Fredensborg;I alt;97 år;Fraskilt;2020K1;1
Fredensborg;I alt;98 år;Fraskilt;2008K1;0
Fredensborg;I alt;98 år;Fraskilt;2020K1;0
Fredensborg;I alt;99 år;Fraskilt;2008K1;0
Fredensborg;I alt;99 år;Fraskilt;2020K1;0
Fredensborg;I alt;100 år;Fraskilt;2008K1;0
Fredensborg;I alt;100 år;Fraskilt;2020K1;1
Fredensborg;I alt;101 år;Fraskilt;2008K1;0
Fredensborg;I alt;101 år;Fraskilt;2020K1;0
Fredensborg;I alt;102 år;Fraskilt;2008K1;0
Fredensborg;I alt;102 år;Fraskilt;2020K1;0
Fredensborg;I alt;103 år;Fraskilt;2008K1;0
Fredensborg;I alt;103 år;Fraskilt;2020K1;0
Fredensborg;I alt;104 år;Fraskilt;2008K1;0
Fredensborg;I alt;104 år;Fraskilt;2020K1;0
Fredensborg;I alt;105 år;Fraskilt;2008K1;0
Fredensborg;I alt;105 år;Fraskilt;2020K1;0
Fredensborg;I alt;106 år;Fraskilt;2008K1;0
Fredensborg;I alt;106 år;Fraskilt;2020K1;0
Fredensborg;I alt;107 år;Fraskilt;2008K1;0
Fredensborg;I alt;107 år;Fraskilt;2020K1;0
Fredensborg;I alt;108 år;Fraskilt;2008K1;0
Fredensborg;I alt;108 år;Fraskilt;2020K1;0
Fredensborg;I alt;109 år;Fraskilt;2008K1;0
Fredensborg;I alt;109 år;Fraskilt;2020K1;0
Fredensborg;I alt;110 år;Fraskilt;2008K1;0
Fredensborg;I alt;110 år;Fraskilt;2020K1;0
Fredensborg;I alt;111 år;Fraskilt;2008K1;0
Fredensborg;I alt;111 år;Fraskilt;2020K1;0
Fredensborg;I alt;112 år;Fraskilt;2008K1;0
Fredensborg;I alt;112 år;Fraskilt;2020K1;0
Fredensborg;I alt;113 år;Fraskilt;2008K1;0
Fredensborg;I alt;113 år;Fraskilt;2020K1;0
Fredensborg;I alt;114 år;Fraskilt;2008K1;0
Fredensborg;I alt;114 år;Fraskilt;2020K1;0
Fredensborg;I alt;115 år;Fraskilt;2008K1;0
Fredensborg;I alt;115 år;Fraskilt;2020K1;0
Fredensborg;I alt;116 år;Fraskilt;2008K1;0
Fredensborg;I alt;116 år;Fraskilt;2020K1;0
Fredensborg;I alt;117 år;Fraskilt;2008K1;0
Fredensborg;I alt;117 år;Fraskilt;2020K1;0
Fredensborg;I alt;118 år;Fraskilt;2008K1;0
Fredensborg;I alt;118 år;Fraskilt;2020K1;0
Fredensborg;I alt;119 år;Fraskilt;2008K1;0
Fredensborg;I alt;119 år;Fraskilt;2020K1;0
Fredensborg;I alt;120 år;Fraskilt;2008K1;0
Fredensborg;I alt;120 år;Fraskilt;2020K1;0
Fredensborg;I alt;121 år;Fraskilt;2008K1;0
Fredensborg;I alt;121 år;Fraskilt;2020K1;0
Fredensborg;I alt;122 år;Fraskilt;2008K1;0
Fredensborg;I alt;122 år;Fraskilt;2020K1;0
Fredensborg;I alt;123 år;Fraskilt;2008K1;0
Fredensborg;I alt;123 år;Fraskilt;2020K1;0
Fredensborg;I alt;124 år;Fraskilt;2008K1;0
Fredensborg;I alt;124 år;Fraskilt;2020K1;0
Fredensborg;I alt;125 år;Fraskilt;2008K1;0
Fredensborg;I alt;125 år;Fraskilt;2020K1;0
Fredensborg;Mænd;I alt;Fraskilt;2008K1;1410
Fredensborg;Mænd;I alt;Fraskilt;2020K1;1661
Fredensborg;Mænd;0 år;Fraskilt;2008K1;0
Fredensborg;Mænd;0 år;Fraskilt;2020K1;0
Fredensborg;Mænd;1 år;Fraskilt;2008K1;0
Fredensborg;Mænd;1 år;Fraskilt;2020K1;0
Fredensborg;Mænd;2 år;Fraskilt;2008K1;0
Fredensborg;Mænd;2 år;Fraskilt;2020K1;0
Fredensborg;Mænd;3 år;Fraskilt;2008K1;0
Fredensborg;Mænd;3 år;Fraskilt;2020K1;0
Fredensborg;Mænd;4 år;Fraskilt;2008K1;0
Fredensborg;Mænd;4 år;Fraskilt;2020K1;0
Fredensborg;Mænd;5 år;Fraskilt;2008K1;0
Fredensborg;Mænd;5 år;Fraskilt;2020K1;0
Fredensborg;Mænd;6 år;Fraskilt;2008K1;0
Fredensborg;Mænd;6 år;Fraskilt;2020K1;0
Fredensborg;Mænd;7 år;Fraskilt;2008K1;0
Fredensborg;Mænd;7 år;Fraskilt;2020K1;0
Fredensborg;Mænd;8 år;Fraskilt;2008K1;0
Fredensborg;Mænd;8 år;Fraskilt;2020K1;0
Fredensborg;Mænd;9 år;Fraskilt;2008K1;0
Fredensborg;Mænd;9 år;Fraskilt;2020K1;0
Fredensborg;Mænd;10 år;Fraskilt;2008K1;0
Fredensborg;Mænd;10 år;Fraskilt;2020K1;0
Fredensborg;Mænd;11 år;Fraskilt;2008K1;0
Fredensborg;Mænd;11 år;Fraskilt;2020K1;0
Fredensborg;Mænd;12 år;Fraskilt;2008K1;0
Fredensborg;Mænd;12 år;Fraskilt;2020K1;0
Fredensborg;Mænd;13 år;Fraskilt;2008K1;0
Fredensborg;Mænd;13 år;Fraskilt;2020K1;0
Fredensborg;Mænd;14 år;Fraskilt;2008K1;0
Fredensborg;Mænd;14 år;Fraskilt;2020K1;0
Fredensborg;Mænd;15 år;Fraskilt;2008K1;0
Fredensborg;Mænd;15 år;Fraskilt;2020K1;0
Fredensborg;Mænd;16 år;Fraskilt;2008K1;0
Fredensborg;Mænd;16 år;Fraskilt;2020K1;0
Fredensborg;Mænd;17 år;Fraskilt;2008K1;0
Fredensborg;Mænd;17 år;Fraskilt;2020K1;0
Fredensborg;Mænd;18 år;Fraskilt;2008K1;0
Fredensborg;Mænd;18 år;Fraskilt;2020K1;0
Fredensborg;Mænd;19 år;Fraskilt;2008K1;0
Fredensborg;Mænd;19 år;Fraskilt;2020K1;0
Fredensborg;Mænd;20 år;Fraskilt;2008K1;0
Fredensborg;Mænd;20 år;Fraskilt;2020K1;0
Fredensborg;Mænd;21 år;Fraskilt;2008K1;0
Fredensborg;Mænd;21 år;Fraskilt;2020K1;0
Fredensborg;Mænd;22 år;Fraskilt;2008K1;0
Fredensborg;Mænd;22 år;Fraskilt;2020K1;0
Fredensborg;Mænd;23 år;Fraskilt;2008K1;0
Fredensborg;Mænd;23 år;Fraskilt;2020K1;0
Fredensborg;Mænd;24 år;Fraskilt;2008K1;0
Fredensborg;Mænd;24 år;Fraskilt;2020K1;0
Fredensborg;Mænd;25 år;Fraskilt;2008K1;0
Fredensborg;Mænd;25 år;Fraskilt;2020K1;1
Fredensborg;Mænd;26 år;Fraskilt;2008K1;1
Fredensborg;Mænd;26 år;Fraskilt;2020K1;0
Fredensborg;Mænd;27 år;Fraskilt;2008K1;2
Fredensborg;Mænd;27 år;Fraskilt;2020K1;2
Fredensborg;Mænd;28 år;Fraskilt;2008K1;2
Fredensborg;Mænd;28 år;Fraskilt;2020K1;0
Fredensborg;Mænd;29 år;Fraskilt;2008K1;5
Fredensborg;Mænd;29 år;Fraskilt;2020K1;2
Fredensborg;Mænd;30 år;Fraskilt;2008K1;2
Fredensborg;Mænd;30 år;Fraskilt;2020K1;2
Fredensborg;Mænd;31 år;Fraskilt;2008K1;8
Fredensborg;Mænd;31 år;Fraskilt;2020K1;6
Fredensborg;Mænd;32 år;Fraskilt;2008K1;6
Fredensborg;Mænd;32 år;Fraskilt;2020K1;2
Fredensborg;Mænd;33 år;Fraskilt;2008K1;10
Fredensborg;Mænd;33 år;Fraskilt;2020K1;10
Fredensborg;Mænd;34 år;Fraskilt;2008K1;16
Fredensborg;Mænd;34 år;Fraskilt;2020K1;8
Fredensborg;Mænd;35 år;Fraskilt;2008K1;10
Fredensborg;Mænd;35 år;Fraskilt;2020K1;6
Fredensborg;Mænd;36 år;Fraskilt;2008K1;13
Fredensborg;Mænd;36 år;Fraskilt;2020K1;7
Fredensborg;Mænd;37 år;Fraskilt;2008K1;20
Fredensborg;Mænd;37 år;Fraskilt;2020K1;10
Fredensborg;Mænd;38 år;Fraskilt;2008K1;20
Fredensborg;Mænd;38 år;Fraskilt;2020K1;5
Fredensborg;Mænd;39 år;Fraskilt;2008K1;21
Fredensborg;Mænd;39 år;Fraskilt;2020K1;11
Fredensborg;Mænd;40 år;Fraskilt;2008K1;28
Fredensborg;Mænd;40 år;Fraskilt;2020K1;18
Fredensborg;Mænd;41 år;Fraskilt;2008K1;29
Fredensborg;Mænd;41 år;Fraskilt;2020K1;23
Fredensborg;Mænd;42 år;Fraskilt;2008K1;38
Fredensborg;Mænd;42 år;Fraskilt;2020K1;27
Fredensborg;Mænd;43 år;Fraskilt;2008K1;45
Fredensborg;Mænd;43 år;Fraskilt;2020K1;21
Fredensborg;Mænd;44 år;Fraskilt;2008K1;27
Fredensborg;Mænd;44 år;Fraskilt;2020K1;35
Fredensborg;Mænd;45 år;Fraskilt;2008K1;48
Fredensborg;Mænd;45 år;Fraskilt;2020K1;22
Fredensborg;Mænd;46 år;Fraskilt;2008K1;36
Fredensborg;Mænd;46 år;Fraskilt;2020K1;55
Fredensborg;Mænd;47 år;Fraskilt;2008K1;31
Fredensborg;Mænd;47 år;Fraskilt;2020K1;37
Fredensborg;Mænd;48 år;Fraskilt;2008K1;25
Fredensborg;Mænd;48 år;Fraskilt;2020K1;36
Fredensborg;Mænd;49 år;Fraskilt;2008K1;53
Fredensborg;Mænd;49 år;Fraskilt;2020K1;51
Fredensborg;Mænd;50 år;Fraskilt;2008K1;40
Fredensborg;Mænd;50 år;Fraskilt;2020K1;55
Fredensborg;Mænd;51 år;Fraskilt;2008K1;41
Fredensborg;Mænd;51 år;Fraskilt;2020K1;50
Fredensborg;Mænd;52 år;Fraskilt;2008K1;29
Fredensborg;Mænd;52 år;Fraskilt;2020K1;63
Fredensborg;Mænd;53 år;Fraskilt;2008K1;36
Fredensborg;Mænd;53 år;Fraskilt;2020K1;57
Fredensborg;Mænd;54 år;Fraskilt;2008K1;53
Fredensborg;Mænd;54 år;Fraskilt;2020K1;50
Fredensborg;Mænd;55 år;Fraskilt;2008K1;47
Fredensborg;Mænd;55 år;Fraskilt;2020K1;53
Fredensborg;Mænd;56 år;Fraskilt;2008K1;31
Fredensborg;Mænd;56 år;Fraskilt;2020K1;57
Fredensborg;Mænd;57 år;Fraskilt;2008K1;44
Fredensborg;Mænd;57 år;Fraskilt;2020K1;59
Fredensborg;Mænd;58 år;Fraskilt;2008K1;39
Fredensborg;Mænd;58 år;Fraskilt;2020K1;52
Fredensborg;Mænd;59 år;Fraskilt;2008K1;42
Fredensborg;Mænd;59 år;Fraskilt;2020K1;57
Fredensborg;Mænd;60 år;Fraskilt;2008K1;50
Fredensborg;Mænd;60 år;Fraskilt;2020K1;37
Fredensborg;Mænd;61 år;Fraskilt;2008K1;49
Fredensborg;Mænd;61 år;Fraskilt;2020K1;46
Fredensborg;Mænd;62 år;Fraskilt;2008K1;49
Fredensborg;Mænd;62 år;Fraskilt;2020K1;54
Fredensborg;Mænd;63 år;Fraskilt;2008K1;36
Fredensborg;Mænd;63 år;Fraskilt;2020K1;33
Fredensborg;Mænd;64 år;Fraskilt;2008K1;34
Fredensborg;Mænd;64 år;Fraskilt;2020K1;41
Fredensborg;Mænd;65 år;Fraskilt;2008K1;31
Fredensborg;Mænd;65 år;Fraskilt;2020K1;41
Fredensborg;Mænd;66 år;Fraskilt;2008K1;42
Fredensborg;Mænd;66 år;Fraskilt;2020K1;40
Fredensborg;Mænd;67 år;Fraskilt;2008K1;23
Fredensborg;Mænd;67 år;Fraskilt;2020K1;39
Fredensborg;Mænd;68 år;Fraskilt;2008K1;26
Fredensborg;Mænd;68 år;Fraskilt;2020K1;26
Fredensborg;Mænd;69 år;Fraskilt;2008K1;27
Fredensborg;Mænd;69 år;Fraskilt;2020K1;27
Fredensborg;Mænd;70 år;Fraskilt;2008K1;17
Fredensborg;Mænd;70 år;Fraskilt;2020K1;24
Fredensborg;Mænd;71 år;Fraskilt;2008K1;19
Fredensborg;Mænd;71 år;Fraskilt;2020K1;28
Fredensborg;Mænd;72 år;Fraskilt;2008K1;12
Fredensborg;Mænd;72 år;Fraskilt;2020K1;33
Fredensborg;Mænd;73 år;Fraskilt;2008K1;11
Fredensborg;Mænd;73 år;Fraskilt;2020K1;32
Fredensborg;Mænd;74 år;Fraskilt;2008K1;10
Fredensborg;Mænd;74 år;Fraskilt;2020K1;28
Fredensborg;Mænd;75 år;Fraskilt;2008K1;11
Fredensborg;Mænd;75 år;Fraskilt;2020K1;20
Fredensborg;Mænd;76 år;Fraskilt;2008K1;8
Fredensborg;Mænd;76 år;Fraskilt;2020K1;21
Fredensborg;Mænd;77 år;Fraskilt;2008K1;7
Fredensborg;Mænd;77 år;Fraskilt;2020K1;17
Fredensborg;Mænd;78 år;Fraskilt;2008K1;6
Fredensborg;Mænd;78 år;Fraskilt;2020K1;31
Fredensborg;Mænd;79 år;Fraskilt;2008K1;8
Fredensborg;Mænd;79 år;Fraskilt;2020K1;11
Fredensborg;Mænd;80 år;Fraskilt;2008K1;6
Fredensborg;Mænd;80 år;Fraskilt;2020K1;16
Fredensborg;Mænd;81 år;Fraskilt;2008K1;6
Fredensborg;Mænd;81 år;Fraskilt;2020K1;20
Fredensborg;Mænd;82 år;Fraskilt;2008K1;5
Fredensborg;Mænd;82 år;Fraskilt;2020K1;5
Fredensborg;Mænd;83 år;Fraskilt;2008K1;7
Fredensborg;Mænd;83 år;Fraskilt;2020K1;9
Fredensborg;Mænd;84 år;Fraskilt;2008K1;2
Fredensborg;Mænd;84 år;Fraskilt;2020K1;4
Fredensborg;Mænd;85 år;Fraskilt;2008K1;2
Fredensborg;Mænd;85 år;Fraskilt;2020K1;5
Fredensborg;Mænd;86 år;Fraskilt;2008K1;3
Fredensborg;Mænd;86 år;Fraskilt;2020K1;5
Fredensborg;Mænd;87 år;Fraskilt;2008K1;2
Fredensborg;Mænd;87 år;Fraskilt;2020K1;3
Fredensborg;Mænd;88 år;Fraskilt;2008K1;1
Fredensborg;Mænd;88 år;Fraskilt;2020K1;1
Fredensborg;Mænd;89 år;Fraskilt;2008K1;0
Fredensborg;Mænd;89 år;Fraskilt;2020K1;5
Fredensborg;Mænd;90 år;Fraskilt;2008K1;0
Fredensborg;Mænd;90 år;Fraskilt;2020K1;4
Fredensborg;Mænd;91 år;Fraskilt;2008K1;0
Fredensborg;Mænd;91 år;Fraskilt;2020K1;3
Fredensborg;Mænd;92 år;Fraskilt;2008K1;1
Fredensborg;Mænd;92 år;Fraskilt;2020K1;1
Fredensborg;Mænd;93 år;Fraskilt;2008K1;1
Fredensborg;Mænd;93 år;Fraskilt;2020K1;0
Fredensborg;Mænd;94 år;Fraskilt;2008K1;0
Fredensborg;Mænd;94 år;Fraskilt;2020K1;0
Fredensborg;Mænd;95 år;Fraskilt;2008K1;0
Fredensborg;Mænd;95 år;Fraskilt;2020K1;1
Fredensborg;Mænd;96 år;Fraskilt;2008K1;0
Fredensborg;Mænd;96 år;Fraskilt;2020K1;0
Fredensborg;Mænd;97 år;Fraskilt;2008K1;0
Fredensborg;Mænd;97 år;Fraskilt;2020K1;0
Fredensborg;Mænd;98 år;Fraskilt;2008K1;0
Fredensborg;Mænd;98 år;Fraskilt;2020K1;0
Fredensborg;Mænd;99 år;Fraskilt;2008K1;0
Fredensborg;Mænd;99 år;Fraskilt;2020K1;0
Fredensborg;Mænd;100 år;Fraskilt;2008K1;0
Fredensborg;Mænd;100 år;Fraskilt;2020K1;0
Fredensborg;Mænd;101 år;Fraskilt;2008K1;0
Fredensborg;Mænd;101 år;Fraskilt;2020K1;0
Fredensborg;Mænd;102 år;Fraskilt;2008K1;0
Fredensborg;Mænd;102 år;Fraskilt;2020K1;0
Fredensborg;Mænd;103 år;Fraskilt;2008K1;0
Fredensborg;Mænd;103 år;Fraskilt;2020K1;0
Fredensborg;Mænd;104 år;Fraskilt;2008K1;0
Fredensborg;Mænd;104 år;Fraskilt;2020K1;0
Fredensborg;Mænd;105 år;Fraskilt;2008K1;0
Fredensborg;Mænd;105 år;Fraskilt;2020K1;0
Fredensborg;Mænd;106 år;Fraskilt;2008K1;0
Fredensborg;Mænd;106 år;Fraskilt;2020K1;0
Fredensborg;Mænd;107 år;Fraskilt;2008K1;0
Fredensborg;Mænd;107 år;Fraskilt;2020K1;0
Fredensborg;Mænd;108 år;Fraskilt;2008K1;0
Fredensborg;Mænd;108 år;Fraskilt;2020K1;0
Fredensborg;Mænd;109 år;Fraskilt;2008K1;0
Fredensborg;Mænd;109 år;Fraskilt;2020K1;0
Fredensborg;Mænd;110 år;Fraskilt;2008K1;0
Fredensborg;Mænd;110 år;Fraskilt;2020K1;0
Fredensborg;Mænd;111 år;Fraskilt;2008K1;0
Fredensborg;Mænd;111 år;Fraskilt;2020K1;0
Fredensborg;Mænd;112 år;Fraskilt;2008K1;0
Fredensborg;Mænd;112 år;Fraskilt;2020K1;0
Fredensborg;Mænd;113 år;Fraskilt;2008K1;0
Fredensborg;Mænd;113 år;Fraskilt;2020K1;0
Fredensborg;Mænd;114 år;Fraskilt;2008K1;0
Fredensborg;Mænd;114 år;Fraskilt;2020K1;0
Fredensborg;Mænd;115 år;Fraskilt;2008K1;0
Fredensborg;Mænd;115 år;Fraskilt;2020K1;0
Fredensborg;Mænd;116 år;Fraskilt;2008K1;0
Fredensborg;Mænd;116 år;Fraskilt;2020K1;0
Fredensborg;Mænd;117 år;Fraskilt;2008K1;0
Fredensborg;Mænd;117 år;Fraskilt;2020K1;0
Fredensborg;Mænd;118 år;Fraskilt;2008K1;0
Fredensborg;Mænd;118 år;Fraskilt;2020K1;0
Fredensborg;Mænd;119 år;Fraskilt;2008K1;0
Fredensborg;Mænd;119 år;Fraskilt;2020K1;0
Fredensborg;Mænd;120 år;Fraskilt;2008K1;0
Fredensborg;Mænd;120 år;Fraskilt;2020K1;0
Fredensborg;Mænd;121 år;Fraskilt;2008K1;0
Fredensborg;Mænd;121 år;Fraskilt;2020K1;0
Fredensborg;Mænd;122 år;Fraskilt;2008K1;0
Fredensborg;Mænd;122 år;Fraskilt;2020K1;0
Fredensborg;Mænd;123 år;Fraskilt;2008K1;0
Fredensborg;Mænd;123 år;Fraskilt;2020K1;0
Fredensborg;Mænd;124 år;Fraskilt;2008K1;0
Fredensborg;Mænd;124 år;Fraskilt;2020K1;0
Fredensborg;Mænd;125 år;Fraskilt;2008K1;0
Fredensborg;Mænd;125 år;Fraskilt;2020K1;0
Fredensborg;Kvinder;I alt;Fraskilt;2008K1;2116
Fredensborg;Kvinder;I alt;Fraskilt;2020K1;2521
Fredensborg;Kvinder;0 år;Fraskilt;2008K1;0
Fredensborg;Kvinder;0 år;Fraskilt;2020K1;0
Fredensborg;Kvinder;1 år;Fraskilt;2008K1;0
Fredensborg;Kvinder;1 år;Fraskilt;2020K1;0
Fredensborg;Kvinder;2 år;Fraskilt;2008K1;0
Fredensborg;Kvinder;2 år;Fraskilt;2020K1;0
Fredensborg;Kvinder;3 år;Fraskilt;2008K1;0
